Unnamed: 0,id,owner,device,timestamp,cellinfo.wgs84.lat,cellinfo.wgs84.lon,cellinfo.azimuth_degrees,cell,cellinfo.postal_code
10845,10845,Agent15,15_1,2023-05-10 00:44:29.933816,52.05268923076312,4.420573526681275,120,0-0-0,2716RB
10846,10846,Agent15,15_1,2023-05-10 01:20:30.368061,52.04645800272839,4.407267143790735,10,0-0-0,2631PT
10847,10847,Agent15,15_1,2023-05-10 02:12:26.971185,52.064029250444136,4.36997088593375,120,0-0-0,2491ED
10848,10848,Agent15,15_1,2023-05-10 03:04:00.491251,52.0651262205657,4.391049201416121,106,0-0-0,2491CP
10849,10849,Agent15,15_1,2023-05-10 06:34:51.760790,52.06513508422144,4.391034419982224,160,0-0-0,2491CP
10850,10850,Agent15,15_1,2023-05-10 09:21:18.164293,52.06513508422144,4.391034419982224,160,0-0-0,2491CP
10851,10851,Agent15,15_1,2023-05-10 09:37:07.682570,52.06513508422144,4.391034419982224,160,0-0-0,2491CP
10852,10852,Agent15,15_1,2023-05-10 10:37:20.280063,52.05981542234536,4.384867812280482,30,0-0-0,2491DL
10853,10853,Agent15,15_1,2023-05-10 10:54:51.581263,52.06513508422144,4.391034419982224,160,0-0-0,2491CP
10854,10854,Agent15,15_1,2023-05-10 12:45:13.155392,52.03538203280387,4.475280158823246,280,0-0-0,2719VJ
10855,10855,Agent15,15_1,2023-05-10 13:45:24.873785,52.05268923076312,4.420573526681275,120,0-0-0,2716RB
10856,10856,Agent15,15_1,2023-05-10 13:50:08.068531,52.05119371393721,4.440069459093561,230,0-0-0,2716RC
10857,10857,Agent15,15_1,2023-05-10 14:09:21.115011,52.051176325857305,4.440142724374684,270,0-0-0,2716RC
10858,10858,Agent15,15_1,2023-05-10 14:29:07.599014,52.05119371393721,4.440069459093561,230,0-0-0,2716RC
10859,10859,Agent15,15_1,2023-05-10 14:37:58.960107,52.05119371393721,4.440069459093561,230,0-0-0,2716RC
10860,10860,Agent15,15_1,2023-05-10 15:36:31.189538,52.07134977943527,4.457452367732853,200,0-0-0,2717AX
10861,10861,Agent15,15_1,2023-05-10 17:41:13.801484,52.06513508422144,4.391034419982224,160,0-0-0,2491CP
10862,10862,Agent15,15_1,2023-05-10 18:34:41.926857,52.05981542234536,4.384867812280482,30,0-0-0,2491DL
10863,10863,Agent15,15_1,2023-05-10 20:13:28.112042,52.05119371393721,4.440069459093561,230,0-0-0,2716RC
10864,10864,Agent15,15_1,2023-05-10 20:22:01.305232,52.051176325857305,4.440142724374684,270,0-0-0,2716RC
10865,10865,Agent15,15_1,2023-05-10 20:31:38.013399,52.06977857203903,4.242258112086199,240,0-0-0,2555RZ
10866,10866,Agent15,15_1,2023-05-10 20:41:44.190764,52.05116206238533,4.439486949564938,269,0-0-0,2716RC
10867,10867,Agent15,15_1,2023-05-10 21:10:00.075738,52.08191071662672,4.324482120565203,300,0-0-0,2595DB
10868,10868,Agent15,15_1,2023-05-10 22:15:35.116906,52.05980643539448,4.384868013546235,110,0-0-0,2491DL
10869,10869,Agent15,15_1,2023-05-10 22:53:29.692289,52.06515392120769,4.391136089556691,240,0-0-0,2491CP
10870,10870,Agent15,15_1,2023-05-10 23:36:39.385978,52.05981542234536,4.384867812280482,30,0-0-0,2491DL
10871,10871,Agent15,15_1,2023-05-11 00:07:11.733373,52.0850329272389,4.39387413404079,150,0-0-0,2264BH
10872,10872,Agent15,15_1,2023-05-11 00:39:40.502471,52.07274984189093,4.375373883084862,120,0-0-0,2271EV
10873,10873,Agent15,15_1,2023-05-11 00:56:38.239078,52.064029250444136,4.36997088593375,120,0-0-0,2491ED
10874,10874,Agent15,15_1,2023-05-11 01:33:54.274196,52.06469508600858,4.37631438078954,60,0-0-0,2491ED
10875,10875,Agent15,15_1,2023-05-11 02:03:57.066756,52.06513508422144,4.391034419982224,160,0-0-0,2491CP
10876,10876,Agent15,15_1,2023-05-11 04:41:50.730834,52.066812169805615,4.369557589523311,120,0-0-0,2491EJ
10877,10877,Agent15,15_1,2023-05-11 05:06:02.810712,52.066812169805615,4.369557589523311,240,0-0-0,2491EJ
10878,10878,Agent15,15_1,2023-05-11 05:30:04.746805,52.0850329272389,4.39387413404079,150,0-0-0,2264BH
10879,10879,Agent15,15_1,2023-05-11 06:07:51.629870,52.06515392120769,4.391136089556691,120,0-0-0,2491CP
10880,10880,Agent15,15_1,2023-05-11 08:02:51.059643,52.06515392120769,4.391136089556691,120,0-0-0,2491CP
10881,10881,Agent15,15_1,2023-05-11 08:48:04.281471,52.06513508422144,4.391034419982224,160,0-0-0,2491CP
10882,10882,Agent15,15_1,2023-05-11 08:57:02.408441,52.07252712979232,4.398907010082266,240,0-0-0,2491AA
10883,10883,Agent15,15_1,2023-05-11 09:23:20.569361,52.06513508422144,4.391034419982224,160,0-0-0,2491CP
10884,10884,Agent15,15_1,2023-05-11 09:58:27.001470,52.04648581268665,4.407368581250316,0,0-0-0,2631PT
10885,10885,Agent15,15_1,2023-05-11 10:12:49.815976,52.05981542234536,4.384867812280482,30,0-0-0,2491DL
10886,10886,Agent15,15_1,2023-05-11 10:46:41.639781,52.05027864670621,4.392312665297172,40,0-0-0,2632CC
10887,10887,Agent15,15_1,2023-05-11 11:35:37.642951,52.06513508422144,4.391034419982224,160,0-0-0,2491CP
10888,10888,Agent15,15_1,2023-05-11 12:24:21.751146,52.08507714771997,4.372687539841886,60,0-0-0,2272BV
10889,10889,Agent15,15_1,2023-05-11 14:24:17.023177,52.05980643539448,4.384868013546235,310,0-0-0,2491DL
10890,10890,Agent15,15_1,2023-05-11 15:33:40.291194,52.0106857262711,4.354998444421789,350,0-0-0,2611AL
10891,10891,Agent15,15_1,2023-05-11 16:55:15.361361,52.06068049935031,4.351862335903256,120,0-0-0,2275CX
